selling_price,km_driven,mileage,engine,max_power,age,make,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
3.0,25783,20.36,1197.0,78.9,10.0,HYUNDAI,0,1,0,0,0,1,1,1,0
4.5,71000,24.2,1498.0,98.6,9.0,HONDA,0,0,1,0,0,0,1,0,1
11.5,100000,16.55,1968.0,147.51,12.0,AUDI,0,0,1,0,0,0,0,1,0
4.65,41000,16.47,1198.0,74.0,8.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
20.90249999999996,18100,12.83,2179.0,147.5,4.0,LAND,0,0,1,0,0,0,0,0,1
20.90249999999996,35800,12.83,1999.0,148.31,6.0,LAND,0,0,1,0,0,0,0,0,1
4.5,50000,19.01,1461.0,108.45,10.0,RENAULT,1,0,1,0,0,0,1,1,0
6.0,59000,23.65,1248.0,88.5,8.0,MARUTI,0,0,1,0,0,0,1,1,0
5.29,36732,24.0,1186.0,73.97,6.0,HYUNDAI,0,0,1,0,0,0,1,1,0
2.35,73000,20.4,1248.0,91.7,11.0,FIAT,0,0,1,0,0,0,1,1,0
4.5,50000,24.0,1186.0,73.97,5.0,HYUNDAI,0,0,1,0,0,0,1,1,0
20.90249999999996,28000,17.9,2143.0,201.15,6.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
8.95,30000,15.8,1591.0,121.3,7.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.5,61483,22.0,1197.0,81.8,7.0,MARUTI,0,1,0,0,0,1,1,1,0
4.0,26000,23.1,998.0,67.04,6.0,MARUTI,0,0,0,0,0,1,0,1,0
3.5,40000,16.2,1599.0,103.2,12.0,HYUNDAI,1,0,0,0,0,1,1,1,0
6.95,52000,23.9,1582.0,126.2,8.0,HYUNDAI,0,0,1,0,0,0,1,1,0
4.55,42000,18.0,1198.0,86.7,6.0,HONDA,0,0,0,0,0,1,1,1,0
2.0,70000,18.44,1198.0,75.0,9.0,NISSAN,1,0,0,0,0,1,1,1,0
13.0,82000,13.68,2393.0,147.8,7.0,TOYOTA,0,0,1,0,0,0,1,0,1
12.75,59000,17.11,1968.0,174.33,9.0,AUDI,0,0,1,0,0,0,0,1,0
1.65,89000,16.52,1991.0,123.7,12.0,CHEVROLET,0,0,1,0,0,0,1,1,0
4.25,73000,28.4,1248.0,74.0,8.0,MARUTI,0,0,1,0,0,0,1,1,0
6.0,39500,21.4,1197.0,83.1,6.0,MARUTI,0,0,0,0,0,1,0,1,0
7.9,67000,14.28,1798.0,138.03,9.0,TOYOTA,0,0,0,0,0,1,1,1,0
13.5,43000,14.28,1798.0,138.03,6.0,TOYOTA,0,0,0,0,0,1,0,1,0
10.5,35000,19.67,1582.0,126.2,7.0,HYUNDAI,0,0,1,0,0,0,1,1,0
4.75,43000,24.2,1498.0,98.6,9.0,HONDA,0,0,1,0,0,0,1,0,1
14.95,26000,14.28,1798.0,138.03,5.0,TOYOTA,0,0,0,0,0,1,0,1,0
14.5,27000,13.68,2393.0,147.51,6.0,TOYOTA,0,0,1,0,0,0,1,0,1
9.5,28500,16.55,2498.0,105.0,5.0,MAHINDRA,1,0,1,0,0,0,1,0,1
2.6,55329,20.36,1197.0,78.9,11.0,HYUNDAI,0,1,0,0,0,1,1,1,0
6.75,80220,15.1,2179.0,140.0,10.0,MAHINDRA,0,0,1,0,0,0,1,0,1
19.45,34000,11.36,2755.0,171.5,4.0,TOYOTA,0,0,1,0,0,0,0,0,1
9.85,75000,14.8,2143.0,120.7,9.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
4.45,69000,17.0,1497.0,118.0,11.0,HONDA,0,0,0,0,0,1,1,1,0
3.5,27599,19.81,1086.0,68.05,8.0,HYUNDAI,0,1,0,0,0,1,1,1,0
6.31,45000,28.09,1248.0,88.5,6.0,MARUTI,0,0,1,0,0,0,1,1,0
4.25,35000,16.2,1199.0,74.0,6.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
5.75,52000,19.87,1461.0,83.8,7.0,RENAULT,0,0,1,0,0,0,1,1,0
4.75,55034,18.49,1493.0,100.0,7.0,MAHINDRA,0,0,1,0,0,0,1,0,1
3.7,33000,23.1,998.0,67.04,8.0,MARUTI,0,0,0,0,0,1,1,1,0
5.25,49000,16.55,2498.0,105.0,10.0,MAHINDRA,0,0,1,0,0,0,1,0,1
13.0,74000,16.0,2179.0,140.0,6.0,MAHINDRA,0,0,1,0,0,0,1,0,1
6.8,24000,22.77,1498.0,98.59,6.0,FORD,0,0,1,0,0,0,1,1,0
5.95,67000,18.49,1493.0,100.0,7.0,MAHINDRA,0,0,1,0,0,0,1,0,1
3.05,48080,25.8,1498.0,98.6,10.0,HONDA,0,0,1,0,0,0,1,1,0
5.25,67000,15.1,2179.0,140.0,11.0,MAHINDRA,0,0,1,0,0,0,1,0,1
8.4,24000,18.06,2523.0,63.0,6.0,MAHINDRA,0,0,1,0,0,0,1,0,1
4.0,68000,25.8,1498.0,98.6,8.0,HONDA,0,0,1,0,0,0,1,1,0
3.75,60000,19.83,1198.0,67.0,5.0,DATSUN,1,0,0,0,0,1,1,0,1
12.9,51000,19.27,2143.0,167.62,10.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
6.5,68219,24.52,1248.0,88.5,7.0,MARUTI,0,0,1,0,0,0,1,0,1
3.0,120000,20.51,998.0,67.04,7.0,MARUTI,1,0,0,0,0,1,1,1,0
3.95,64000,19.87,1461.0,83.8,9.0,RENAULT,0,0,1,0,0,0,1,1,0
14.31,48000,11.78,2143.0,167.62,9.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
4.75,72000,25.47,1248.0,88.5,10.0,MARUTI,0,0,1,0,0,0,1,0,1
5.1,45000,18.9,1197.0,82.0,8.0,HYUNDAI,0,0,0,0,0,1,0,1,0
4.7,43000,16.55,2498.0,105.0,9.0,MAHINDRA,1,0,1,0,0,0,1,0,1
7.0,30000,28.4,1248.0,74.02,5.0,MARUTI,1,0,1,0,0,0,1,1,0
4.5,57200,20.85,1197.0,83.14,7.0,MARUTI,0,0,0,0,0,1,1,1,0
2.99,53000,21.9,1396.0,88.8,11.0,HYUNDAI,0,0,1,0,0,0,1,1,0
8.75,55000,16.0,2179.0,140.0,8.0,MAHINDRA,0,0,1,0,0,0,1,0,1
20.90249999999996,69000,12.9,2755.0,174.5,6.0,TOYOTA,0,0,1,0,0,0,0,0,1
6.4,3000,21.01,1197.0,81.8,4.0,MARUTI,0,0,0,0,0,1,1,1,0
2.45,60000,17.0,1197.0,80.0,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
3.0,70000,20.0,1968.0,108.5,12.0,SKODA,1,0,1,0,0,0,1,1,0
3.0,2500,22.7,799.0,53.64,4.0,DATSUN,1,0,0,0,0,1,1,1,0
3.25,35000,21.1,1248.0,73.9,7.0,MARUTI,0,0,1,0,0,0,1,1,0
2.35,62488,20.92,998.0,67.1,9.0,MARUTI,0,1,0,0,0,1,1,1,0
5.65,45000,20.73,1373.0,91.1,8.0,MARUTI,0,0,0,0,0,1,1,1,0
5.85,70000,22.32,1582.0,126.32,9.0,HYUNDAI,0,0,1,0,0,0,0,1,0
2.65,37000,15.37,1196.0,73.0,8.0,MARUTI,0,0,0,0,0,1,1,1,0
1.62,82250,20.3,1476.3274007038713,5.0,10.0,FIAT,0,0,1,0,0,0,1,1,0
4.6,7640,21.79,998.0,67.05,3.0,MARUTI,0,1,0,0,0,1,1,1,0
5.1,65000,21.4,1197.0,83.1,8.0,MARUTI,0,0,0,0,0,1,1,1,0
6.5,12000,18.6,1197.0,81.83,5.0,HYUNDAI,0,0,0,0,0,1,1,1,0
17.0,46000,10.75,2694.0,163.7,7.0,TOYOTA,0,0,0,0,0,1,0,0,1
9.15,70000,16.0,2179.0,140.0,8.0,MAHINDRA,0,0,1,0,0,0,1,0,1
2.81,68500,15.04,1598.0,103.6,12.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
6.25,39000,17.01,1591.0,121.4,8.0,HYUNDAI,0,0,0,0,0,1,1,1,0
3.5,62200,22.07,1199.0,73.9,9.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
11.75,34000,16.0,2179.0,140.0,6.0,MAHINDRA,0,0,1,0,0,0,0,0,1
2.6,37000,15.37,1196.0,73.0,8.0,MARUTI,0,0,0,0,0,1,1,1,0
20.90249999999996,25000,15.26,1798.0,187.74,7.0,AUDI,0,0,0,0,0,1,0,1,0
20.90249999999996,20000,13.7,1991.0,183.0,7.0,MERCEDES-BENZ,0,0,0,0,0,1,0,1,0
14.5,63000,11.36,2755.0,171.5,6.0,TOYOTA,0,0,1,0,0,0,0,0,1
6.99,20000,19.0,1199.0,88.76,5.0,HONDA,0,0,0,0,0,1,0,1,0
4.0,39000,20.4,1197.0,81.8,8.0,MARUTI,0,0,0,0,0,1,1,1,0
16.5,28000,17.41,1956.0,167.68,4.0,MG,0,0,1,0,0,0,1,1,0
2.65,58000,21.1,814.0,55.2,9.0,HYUNDAI,0,0,0,0,0,1,1,1,0
6.2,15000,18.6,1197.0,81.83,5.0,HYUNDAI,0,0,0,0,0,1,1,1,0
20.90249999999996,46000,14.74,2993.0,270.9,9.0,JAGUAR,0,0,1,0,0,0,0,1,0
15.49,21000,14.28,1798.0,138.03,5.0,TOYOTA,0,0,0,0,0,1,0,1,0
20.90249999999996,38000,17.9,2143.0,134.1,6.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
7.3,17908,21.7,1498.0,98.96,6.0,FORD,0,0,1,0,0,0,1,1,0
2.75,120000,21.43,1364.0,87.2,13.0,TOYOTA,1,0,1,0,0,0,1,1,0
1.72,57000,26.83,796.0,38.4,12.0,MARUTI,0,0,0,0,0,0,1,1,0
1.7,66000,16.1,1197.0,85.0,15.0,MARUTI,0,0,0,0,0,1,1,1,0
4.8,31000,22.54,1396.0,88.73,8.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.99,51000,19.1,1197.0,85.8,8.0,MARUTI,0,0,0,0,0,1,1,1,0
10.0,81000,15.2,1968.0,140.8,11.0,AUDI,1,0,1,0,0,0,0,1,0
10.0,15000,24.3,1248.0,88.5,5.0,MARUTI,1,0,1,0,0,0,0,1,0
5.0,10000,23.26,1197.0,88.5,7.0,MARUTI,0,0,0,0,0,1,1,1,0
9.25,53000,15.4,2179.0,120.0,8.0,MAHINDRA,0,0,1,0,0,0,1,0,1
1.7,65000,22.0,1197.0,81.8,16.0,MARUTI,0,0,0,0,0,1,1,1,0
8.25,69000,20.5,1582.0,126.2,7.0,HYUNDAI,0,0,1,0,0,0,1,1,0
5.9,70000,22.54,1396.0,88.73,8.0,HYUNDAI,0,0,1,0,0,0,1,1,0
6.8,11000,21.01,1197.0,81.8,4.0,MARUTI,0,0,0,0,0,1,1,1,0
4.25,49000,18.9,1197.0,82.0,9.0,HYUNDAI,0,0,0,0,0,1,0,1,0
20.90249999999996,85000,15.15,2967.0,240.0,10.0,PORSCHE,0,0,1,0,0,0,0,1,0
7.8,80000,15.1,2179.0,140.0,8.0,MAHINDRA,0,0,1,0,0,0,1,0,1
5.5,50000,21.7,1498.0,98.96,8.0,FORD,0,0,1,0,0,0,1,1,0
5.35,47000,28.4,1248.0,74.0,6.0,MARUTI,0,0,1,0,0,0,1,1,0
6.0,17000,18.3,1199.0,88.76,5.0,HONDA,0,0,0,0,0,1,0,1,0
2.25,56000,19.81,1086.0,68.05,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
20.90249999999996,65000,13.0,2143.0,204.0,9.0,MERCEDES-BENZ,1,0,1,0,0,0,0,1,0
3.5,58969,20.54,1598.0,103.6,10.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
5.6,48002,26.21,1248.0,88.5,8.0,MARUTI,0,0,1,0,0,0,1,1,0
5.25,35000,14.81,1998.0,163.7,9.0,CHEVROLET,0,0,1,0,0,0,0,1,0
6.25,26225,24.3,1248.0,88.5,7.0,MARUTI,0,1,1,0,0,0,1,1,0
3.85,67000,19.87,1461.0,83.8,10.0,RENAULT,0,0,1,0,0,0,1,1,0
5.6,15000,16.09,1598.0,103.5,10.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
2.65,84000,25.01,1498.0,89.75,11.0,FORD,0,0,1,0,0,0,1,1,0
2.5,110000,23.95,998.0,67.1,6.0,MARUTI,1,0,0,0,0,1,1,1,0
7.25,40000,24.3,1248.0,88.5,7.0,MARUTI,0,0,1,0,0,0,1,1,0
5.6,55000,13.7,1798.0,157.75,11.0,SKODA,0,0,0,0,0,1,0,1,0
2.8,70000,19.4,1198.0,86.8,10.0,HONDA,0,0,0,0,0,1,1,1,0
6.85,22000,25.2,1248.0,74.0,4.0,MARUTI,0,0,1,0,0,0,1,1,0
2.85,73795,17.5,1198.0,75.0,12.0,SKODA,0,0,0,0,0,1,1,1,0
16.5,40000,17.68,1968.0,174.33,9.0,AUDI,0,0,1,0,0,0,0,1,0
2.9,120000,24.4,1120.0,71.0,9.0,HYUNDAI,1,0,1,0,0,0,1,1,0
9.31,18000,24.3,1248.0,88.5,5.0,MARUTI,0,0,1,0,0,0,0,1,0
0.6,60500,15.4,1590.0,94.0,17.0,MARUTI,0,0,0,0,0,1,1,1,0
3.8,58000,16.1,1197.0,85.0,9.0,MARUTI,0,0,0,0,0,1,1,1,0
8.75,25000,17.0,1198.0,108.5,5.0,TATA,0,0,0,0,0,1,0,1,0
5.95,60000,26.0,1498.0,98.6,8.0,HONDA,0,0,1,0,0,0,1,1,0
4.1,54159,18.6,1197.0,81.83,9.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.25,88000,19.33,1968.0,138.03,10.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
4.2,90000,25.0,1197.0,82.0,6.0,HYUNDAI,1,0,0,0,0,0,1,1,0
6.2,15103,21.01,1197.0,81.8,4.0,MARUTI,0,0,0,0,0,1,1,1,0
8.9,15000,21.5,1497.0,108.5,4.0,TATA,0,0,1,0,0,0,0,1,0
4.12,64457,23.59,1364.0,67.04,9.0,TOYOTA,0,0,1,0,0,0,1,1,0
16.85,21000,13.68,2393.0,147.51,4.0,TOYOTA,0,0,1,0,0,0,1,0,1
20.90249999999996,19000,22.3,1999.0,177.0,4.0,LAND,0,0,1,0,0,0,0,1,0
4.25,90923,19.87,1461.0,83.8,10.0,RENAULT,0,0,1,0,0,0,1,1,0
3.75,22000,18.5,1197.0,82.9,10.0,HYUNDAI,0,0,0,0,0,1,1,1,0
3.7,58000,18.0,1197.0,82.0,8.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.0,50000,27.39,1248.0,74.0,8.0,MARUTI,1,0,1,0,0,0,1,1,0
1.85,90000,21.1,814.0,55.2,9.0,HYUNDAI,1,0,0,0,0,1,1,1,0
4.15,72193,22.32,1582.0,126.32,11.0,HYUNDAI,0,0,1,0,0,0,1,1,0
20.90249999999996,14000,14.11,2199.0,197.2,3.0,KIA,0,0,1,0,0,0,0,0,1
2.35,62000,20.85,1197.0,83.14,12.0,MARUTI,0,0,0,0,0,1,1,1,0
11.0,58000,14.74,2199.0,194.3,9.0,HYUNDAI,0,0,1,0,0,0,1,0,1
6.9,59000,17.4,1497.0,117.3,8.0,HONDA,0,0,0,0,0,1,1,1,0
2.65,62000,18.9,998.0,67.1,8.0,MARUTI,0,0,0,0,0,1,1,1,0
3.2,45000,23.95,998.0,67.05,8.0,MARUTI,0,0,0,0,0,1,1,1,0
3.95,41000,18.9,1197.0,82.0,7.0,HYUNDAI,0,0,0,0,0,1,1,1,0
1.75,86000,18.6,1199.0,79.4,13.0,CHEVROLET,0,0,0,0,0,1,1,1,0
20.90249999999996,10000,8.9,2996.0,333.0,5.0,MERCEDES-BENZ,0,0,0,0,0,1,0,0,1
18.25,70252,11.2,2400.0,215.0,9.0,VOLVO,0,0,1,0,0,0,0,1,0
4.75,45000,20.85,1197.0,83.14,7.0,MARUTI,0,0,0,0,0,1,1,1,0
9.85,48000,20.5,1582.0,126.2,6.0,HYUNDAI,0,0,1,0,0,0,1,1,0
4.75,74800,23.59,1364.0,67.04,7.0,TOYOTA,0,0,1,0,0,0,1,1,0
20.0,89000,14.49,2993.0,258.0,10.0,BMW,0,0,1,0,0,0,0,1,0
14.97,38000,13.68,2393.0,147.8,5.0,TOYOTA,0,0,1,0,0,0,1,0,1
2.25,71000,18.2,1199.0,82.4,10.0,CHEVROLET,0,0,0,0,0,1,1,1,0
3.61,52000,22.0,1197.0,81.8,9.0,MARUTI,0,0,0,0,0,1,1,1,0
4.1,62500,21.14,1498.0,103.52,8.0,SKODA,1,0,1,0,0,0,1,1,0
6.25,62000,23.65,1248.0,88.5,7.0,MARUTI,0,0,1,0,0,0,1,1,0
5.5,12909,18.9,1197.0,81.86,4.0,HYUNDAI,0,1,0,0,0,1,1,1,0
3.75,82001,14.0,1476.3274007038713,5.0,15.0,HONDA,0,0,0,0,0,1,0,1,0
2.9,70000,24.0,1120.0,70.0,10.0,HYUNDAI,0,0,1,0,0,0,1,1,0
8.45,41000,17.0,1497.0,118.0,5.0,HONDA,0,0,0,0,0,1,1,1,0
5.25,57000,16.02,1373.0,93.7,9.0,MARUTI,0,0,0,0,0,1,1,0,1
6.54,61000,24.3,1248.0,88.5,6.0,MARUTI,0,0,1,0,0,0,1,1,0
6.5,17000,16.09,1598.0,103.2,7.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
2.2,71000,20.51,998.0,67.04,12.0,MARUTI,0,0,0,0,0,1,1,1,0
2.8,17000,20.71,799.0,53.64,6.0,DATSUN,0,0,0,0,0,1,1,1,0
12.0,29000,18.0,1497.0,117.3,5.0,HONDA,0,0,0,0,0,1,0,1,0
2.6,24719,22.7,799.0,53.64,6.0,DATSUN,0,0,0,0,0,1,1,1,0
4.95,54000,26.0,1498.0,98.6,9.0,HONDA,0,0,1,0,0,0,1,1,0
20.90249999999996,5700,15.01,1998.0,248.08,4.0,BMW,0,0,0,0,0,1,0,1,0
6.0,32000,18.78,999.0,75.0,4.0,VOLKSWAGEN,1,0,0,0,0,1,1,1,0
2.45,43719,22.3,799.0,53.26,8.0,RENAULT,0,0,0,0,0,1,1,1,0
20.90249999999996,17000,15.73,1968.0,174.33,7.0,AUDI,0,0,1,0,0,0,0,1,0
3.35,60000,22.71,1461.0,84.8,10.0,NISSAN,0,0,1,0,0,0,1,1,0
4.25,54591,25.8,1498.0,98.6,8.0,HONDA,0,0,1,0,0,0,1,1,0
5.7,41000,17.43,1396.0,105.5,8.0,HYUNDAI,0,0,0,0,0,1,1,1,0
6.75,56000,18.88,999.0,123.24,7.0,FORD,0,0,0,0,0,1,1,1,0
10.5,15000,18.0,1497.0,117.3,4.0,HONDA,0,0,0,0,0,1,0,1,0
20.90249999999996,11000,14.24,2755.0,174.5,5.0,TOYOTA,0,0,1,0,0,0,1,0,1
2.8,56302,26.6,998.0,58.16,7.0,MARUTI,0,0,0,0,0,0,1,1,0
20.90249999999996,80000,10.2,4367.0,308.0,13.0,LAND,1,0,1,0,0,0,0,0,1
14.5,61000,11.36,2755.0,171.5,6.0,TOYOTA,0,0,1,0,0,0,0,0,1
20.90249999999996,50000,12.9,2755.0,174.5,5.0,TOYOTA,0,0,1,0,0,0,0,0,1
11.5,21000,17.8,1496.0,105.5,5.0,TOYOTA,1,0,0,0,0,1,0,1,0
1.35,70000,19.0,1248.0,93.0,12.0,FIAT,0,0,1,0,0,0,1,1,0
8.6,77559,19.67,1582.0,126.2,8.0,HYUNDAI,0,0,1,0,0,0,1,1,0
12.6,42000,17.11,1968.0,174.33,10.0,AUDI,0,0,1,0,0,0,0,1,0
8.85,23000,15.4,1497.0,117.3,6.0,HONDA,0,0,0,0,0,1,0,0,1
4.45,75000,23.59,1364.0,67.06,9.0,TOYOTA,0,0,1,0,0,0,1,1,0
3.5,69000,17.24,1198.0,73.9,10.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
15.0,59000,14.16,1968.0,174.3,10.0,AUDI,0,0,1,0,0,0,0,1,0
17.0,80000,14.21,2143.0,203.0,10.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
3.24,55000,21.1,1197.0,85.8,8.0,MARUTI,0,0,0,0,0,1,1,1,0
20.90249999999996,33000,10.37,2979.0,301.72,11.0,BMW,0,0,0,0,0,1,0,0,0
3.9,82000,20.85,1197.0,83.14,6.0,MARUTI,0,0,0,0,0,1,1,1,0
3.99,68000,24.0,1120.0,70.0,7.0,HYUNDAI,0,0,1,0,0,0,1,1,0
4.6,53000,26.59,1248.0,74.0,8.0,MARUTI,0,0,1,0,0,0,1,1,0
1.7,100000,20.36,1197.0,78.9,12.0,HYUNDAI,1,0,0,0,0,1,1,1,0
4.5,44000,18.0,1198.0,86.7,7.0,HONDA,0,0,0,0,0,1,1,1,0
3.0,51000,26.2,998.0,58.2,8.0,MARUTI,0,0,0,0,0,0,1,1,0
3.1,88254,15.04,1598.0,103.6,13.0,VOLKSWAGEN,0,0,0,0,0,1,1,1,0
7.5,61003,24.3,1248.0,88.5,7.0,MARUTI,0,0,1,0,0,0,1,1,0
1.3,79000,17.92,1086.0,62.1,15.0,HYUNDAI,0,0,0,0,0,1,1,1,0
3.25,36000,20.4,1248.0,91.7,8.0,FIAT,0,0,1,0,0,0,1,1,0
1.35,73000,19.7,796.0,46.3,14.0,MARUTI,0,0,0,0,0,1,1,1,0
1.4,60000,21.79,998.0,67.05,14.0,MARUTI,0,0,0,0,0,1,1,1,0
2.9,74000,16.95,1498.0,97.7,11.0,NISSAN,0,0,0,0,0,1,1,1,0
4.4,107000,13.29,1995.0,147.6,13.0,NISSAN,0,0,1,0,0,0,0,1,0
0.9,70000,11.3,1298.0,83.1,16.0,MARUTI,1,0,0,0,0,1,1,0,1
4.15,74000,17.1,1591.0,121.3,11.0,HYUNDAI,0,0,0,0,0,1,1,1,0
2.15,54000,21.1,1197.0,85.8,13.0,MARUTI,0,0,0,0,0,1,1,1,0
2.2,60000,18.9,998.0,67.1,12.0,MARUTI,1,0,0,0,0,1,1,1,0
2.3,240000,19.1,1197.0,82.0,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.85,70000,18.9,1197.0,82.0,9.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.5,70000,15.1,2179.0,140.0,10.0,MAHINDRA,1,0,1,0,0,0,1,0,1
13.5,68000,13.68,2393.0,147.51,6.0,TOYOTA,0,0,1,0,0,0,1,0,1
1.5,62000,17.92,1086.0,62.1,14.0,HYUNDAI,0,0,0,0,0,1,1,1,0
3.55,68140,15.6,1196.0,70.0,8.0,FORD,0,0,0,0,0,1,1,1,0
4.15,48000,24.0,1120.0,70.0,7.0,HYUNDAI,0,0,1,0,0,0,1,1,0
20.90249999999996,21000,13.68,2393.0,147.8,4.0,TOYOTA,0,0,1,0,0,0,1,0,1
3.5,61000,18.16,1196.0,86.8,8.0,FORD,0,0,0,0,0,1,1,1,0
4.4,65000,16.8,1497.0,118.0,11.0,HONDA,0,0,0,0,0,1,0,1,0
4.0,88194,16.9,1197.0,82.0,9.0,HYUNDAI,0,0,0,0,0,1,0,1,0
8.5,58000,17.01,1582.0,126.2,8.0,HYUNDAI,0,0,1,0,0,0,0,1,0
0.8,90000,19.7,796.0,46.3,16.0,MARUTI,1,0,0,0,0,1,1,1,0
10.25,25000,23.7,1396.0,88.7,4.0,HYUNDAI,0,0,1,0,0,0,1,1,0
20.90249999999996,25000,13.5,2987.0,254.79,8.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
1.95,63000,18.9,998.0,67.1,13.0,MARUTI,0,0,0,0,0,1,1,1,0
1.6,58000,21.1,814.0,55.2,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.25,46000,17.5,1298.0,85.8,9.0,MARUTI,1,0,0,0,0,1,1,1,0
20.90249999999996,15000,22.69,1995.0,187.74,5.0,BMW,0,0,1,0,0,0,0,1,0
14.5,45000,14.74,2993.0,270.9,10.0,JAGUAR,0,0,1,0,0,0,0,1,0
9.7,75000,12.99,2494.0,100.0,8.0,TOYOTA,0,0,1,0,0,0,1,0,1
3.2,69000,19.4,1198.0,86.8,8.0,HONDA,0,0,0,0,0,1,1,1,0
3.35,80000,28.4,1248.0,74.0,10.0,MARUTI,0,0,1,0,0,0,1,1,0
5.21,85000,12.05,2179.0,120.0,9.0,MAHINDRA,0,0,1,0,0,0,1,0,1
19.75,60000,15.26,2143.0,203.2,9.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
5.85,55000,20.73,1373.0,91.1,7.0,MARUTI,0,0,0,0,0,1,1,1,0
4.0,25000,25.32,1198.0,77.0,7.0,MAHINDRA,0,0,1,0,0,0,1,0,1
4.75,65000,18.9,1197.0,82.0,7.0,HYUNDAI,0,0,0,0,0,1,1,1,0
2.5,55000,21.79,998.0,67.05,10.0,MARUTI,0,0,0,0,0,1,1,1,0
6.31,64000,25.1,1498.0,98.6,8.0,HONDA,0,0,1,0,0,0,1,1,0
4.1,39337,18.0,1198.0,86.7,9.0,HONDA,0,1,0,0,0,1,1,1,0
4.95,47000,21.14,1498.0,108.6,8.0,SKODA,0,0,1,0,0,0,1,1,0
4.35,49437,25.2,1248.0,74.0,6.0,MARUTI,1,0,1,0,0,0,1,1,0
3.85,62928,16.8,1497.0,116.4,11.0,HONDA,0,1,0,0,0,1,1,1,0
20.90249999999996,104000,12.65,2993.0,296.0,8.0,LAND,0,0,1,0,0,0,0,1,0
4.5,65000,16.2,1493.0,110.0,11.0,HYUNDAI,0,0,1,0,0,0,0,1,0
2.65,25000,22.74,796.0,47.3,9.0,MARUTI,0,0,0,0,0,1,1,1,0
6.0,34300,18.6,1197.0,81.83,6.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.4,9668,30.48,1086.0,58.0,3.0,HYUNDAI,0,1,0,0,0,0,1,1,0
5.78,19000,19.5,1199.0,88.76,4.0,HONDA,0,0,0,0,0,1,1,1,0
2.6,43063,24.7,796.0,47.3,5.0,MARUTI,1,0,0,0,0,1,1,1,0
20.90249999999996,48000,16.1,1950.0,191.7,6.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
6.65,2200,17.19,1197.0,81.86,4.0,HYUNDAI,0,0,0,0,0,1,1,1,0
9.15,2000,19.56,1197.0,81.8,3.0,TOYOTA,0,0,0,0,0,1,0,1,0
5.9,56000,26.0,1498.0,98.6,7.0,HONDA,0,0,1,0,0,0,1,1,0
9.45,55000,14.7,1798.0,177.5,8.0,SKODA,0,0,0,0,0,1,0,1,0
4.53,41556,28.4,1248.0,74.02,7.0,MARUTI,0,0,1,0,0,0,1,1,0
20.90249999999996,35000,16.38,1995.0,182.46,5.0,HYUNDAI,1,0,1,0,0,0,0,1,0
6.25,26000,24.3,1248.0,88.5,7.0,MARUTI,0,0,1,0,0,0,1,1,0
14.5,60000,12.0,2354.0,187.4,7.0,HONDA,0,0,0,0,0,1,0,1,0
3.65,63484,24.4,1120.0,71.0,9.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.0,25840,20.51,998.0,67.04,10.0,MARUTI,0,0,0,0,0,1,1,1,0
3.8,90000,31.79,998.0,58.2,6.0,MARUTI,1,0,0,0,0,0,1,1,0
5.5,55000,20.73,1373.0,91.1,8.0,MARUTI,0,0,0,0,0,1,1,1,0
4.1,60000,20.14,1197.0,81.86,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
4.25,50000,24.4,1120.0,71.01,8.0,HYUNDAI,1,0,1,0,0,0,1,1,0
1.3,130000,20.36,1197.0,78.9,14.0,HYUNDAI,1,0,0,0,0,1,1,1,0
8.25,19000,17.4,1497.0,117.6,6.0,HONDA,0,0,0,0,0,1,1,1,0
1.15,80000,17.7,1497.0,78.0,16.0,HONDA,1,0,0,0,0,1,1,1,0
